wr_id	title	category	source_filename	asset_key	resource_path	detail_url	file_url
1	한국적 캐릭터 01	한국적 캐릭터				https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=digitalhuman&wr_id=1
2	한국적 캐릭터 02	한국적 캐릭터				https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=digitalhuman&wr_id=2
3	한국적 캐릭터 03	한국적 캐릭터				https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=digitalhuman&wr_id=3
4	한국적 캐릭터 04	한국적 캐릭터				https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=digitalhuman&wr_id=4
5	한국적 캐릭터 05	한국적 캐릭터				https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=digitalhuman&wr_id=5
19	상인 여자	한국적 캐릭터	SM_Merchant_FeMale.fbx	SM_Merchant_FeMale	HanokAssets/CultureMetaverse/Characters/MerchantFemale/SM_Merchant_FeMale	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=digitalhuman&wr_id=19	https://www.culture.go.kr/datametaverse/data/file/digitalhuman/SM_Merchant_FeMale.fbx
20	상인 남자	한국적 캐릭터	SM_Merchant_Male.fbx	SM_Merchant_Male	HanokAssets/CultureMetaverse/Characters/MerchantMale/SM_Merchant_Male	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=digitalhuman&wr_id=20	https://www.culture.go.kr/datametaverse/data/file/digitalhuman/SM_Merchant_Male.fbx
