wr_id	title	category	source_filename	status	asset_key	resource_path	detail_url	file_url	notes
1	무예24기-장창	무기류	Jangchang.zip	imported_direct_fbx	SM_CM_Object_001	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_001/SM_CM_Object_001	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=1	https://www.culture.go.kr/datametaverse/data/file/object/Jangchang.zip
2	무예24기-기창	무기류	Gichang.zip	imported_direct_fbx	SM_CM_Object_002	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_002/SM_CM_Object_002	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=2	https://www.culture.go.kr/datametaverse/data/file/object/Gichang.zip
3	무예24기-당파	무기류	Dangpa.zip	imported_direct_fbx	SM_CM_Object_003	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_003/SM_CM_Object_003	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=3	https://www.culture.go.kr/datametaverse/data/file/object/Dangpa.zip
4	무예24기-낭선	무기류	Nangseon.zip	imported_direct_fbx	SM_CM_Object_004	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_004/SM_CM_Object_004	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=4	https://www.culture.go.kr/datametaverse/data/file/object/Nangseon.zip
5	무예24기-쌍수도	무기류	Ssangsudo.zip	imported_direct_fbx	SM_CM_Object_005	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_005/SM_CM_Object_005	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=5	https://www.culture.go.kr/datametaverse/data/file/object/Ssangsudo.zip
6	무예24기-쌍검	무기류	Ssanggeom.zip	imported_direct_fbx	SM_CM_Object_006	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_006/SM_CM_Object_006	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=6	https://www.culture.go.kr/datametaverse/data/file/object/Ssanggeom.zip
7	무예24기-월도	무기류	Woldo.zip	imported_direct_fbx	SM_CM_Object_007	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_007/SM_CM_Object_007	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=7	https://www.culture.go.kr/datametaverse/data/file/object/Woldo.zip
8	무예24기-협도	무기류	Hyeopdo.zip	imported_direct_fbx	SM_CM_Object_008	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_008/SM_CM_Object_008	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=8	https://www.culture.go.kr/datametaverse/data/file/object/Hyeopdo.zip
9	무예24기-등패	무기류	Deungpae.zip	imported_direct_fbx	SM_CM_Object_009	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_009/SM_CM_Object_009	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=9	https://www.culture.go.kr/datametaverse/data/file/object/Deungpae.zip
10	무예24기-곤방	무기류	Gonbang.zip	imported_direct_fbx	SM_CM_Object_010	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_010/SM_CM_Object_010	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=10	https://www.culture.go.kr/datametaverse/data/file/object/Gonbang.zip
11	무예24기-환도	무기류	Hwando.zip	imported_direct_fbx	SM_CM_Object_011	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_011/SM_CM_Object_011	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=11	https://www.culture.go.kr/datametaverse/data/file/object/Hwando.zip
12	수원화성행궁-거중기	시설.장비류	SM_Geojunggi.zip	imported_direct_fbx	SM_CM_Object_012	HanokAssets/CultureMetaverse/Props/ObjectDirectFBX/SM_CM_Object_012/SM_CM_Object_012	https://www.culture.go.kr/datametaverse/bbs/board.php?bo_table=object&wr_id=12	https://www.culture.go.kr/datametaverse/data/file/object/SM_Geojunggi.zip
